question,class
"Bonsoir, j’aimerais savoir quand se déroule le cours de psychologie cognitive. ?",emploi_du_temps
"Bonjour, Quels documents sont requis pour un changement de parcours ?",procedure_administrative
Quelle est la politique concernant le absence aux cours ?,reglement
J’aimerais savoir : Quels documents sont requis pour un changement de parcours ?,procedure_administrative
"Où soumettre la demande de carte étudiante , c’est urgent ?",procedure_administrative
"Pardon, quels sont les prérequis pour le Parcours Data Science ?! ?",formation
"Bonsoir, Quels sont les prérequis pour le Parcours Data Science ?! ?",formation
"Pourriez-vous me dire : Quelles sont les matières principales en Informatique , si possible ?",formation
Où soumettre la demande de carte étudiante ?,procedure_administrative
Y a-t-il un règlement spécifique pour les stages ?,reglement
Quelle est la politique concernant le rattrapage d’examen ?,reglement
Comment obtenir une convention de stage ?,procedure_administrative
Quelles sont les matières principales en Lettres modernes ?,formation
Comment mettre à jour mon adresse ?,procedure_administrative
J’aimerais savoir : pourriez-vous m’indiquer le créneau de chimie organique ?,emploi_du_temps
J’aimerais savoir quand se déroule le cours de psychologie cognitive. ?,emploi_du_temps
"Quelles sont les UE obligatoires pour le Parcours Data Science , si possible ?! ?",formation
Existe-t-il un minimum de crédits ou de moyenne par semestre ?,reglement
Où et à quelle heure est mon cours du jeudi à 14h00 ?,emploi_du_temps
Est-il possible de savoir y a-t-il un règlement spécifique pour les stages ?,reglement
J’aimerais savoir : Où déposer mon dossier pour mettre à jour mon adresse ?,procedure_administrative
"J’aimerais savoir : Quels documents sont requis pour un changement de parcours , si possible ?",procedure_administrative
J’aimerais savoir : À quelle heure commencent les TD de programmation Python ?,emploi_du_temps
Quelles sont les règles pour le retrait d’un cours ?,reglement
Pourriez-vous me dire : Pourriez-vous m’indiquer le créneau de biologie cellulaire … ?,emploi_du_temps
Existe-t-il un minimum de crédits ou de moyenne par semestre ?,reglement
Où et à quelle heure est mon cours du jeudi à 8h30 ?,emploi_du_temps
Est-il possible de savoir quelles sont les règles pour le retrait d’un cours ?,reglement
Petite question : Quelle est la politique concernant le probation académique ?,reglement
"Bonsoir, Où déposer mon dossier pour obtenir une convention de stage ?",procedure_administrative
Comment réussir le prochain module de statistiques … ?,formation
Comment candidater pour la remise de diplôme ?,procedure_administrative
Quelles sont les UE obligatoires pour le MBA Finance ?,formation
J’aimerais savoir : Quelle est la date limite pour l’abandon d’une UE  ??,procedure_administrative
Où déposer mon dossier pour candidater pour la remise de diplôme  ??,procedure_administrative
"Bonjour, Est-il possible de savoir y a-t-il un règlement spécifique pour les stages ?",reglement
Petite question : puis-je changer de majeure ou de spécialisation en cours d’année ?,formation
Pourriez-vous me dire : Où consulter le code de conduite des étudiants ?,reglement
Est-il possible de savoir quelle est la date limite pour l’abandon d’une UE ?,procedure_administrative
"J’ai perdu mes clés, où se situe le bureau des objets trouvés , si possible ?",service_campus
Où se trouve la bibliothèque centrale  !?,service_campus
Pouvez-vous me donner l’emploi du temps du semestre de été pour droit public ?,emploi_du_temps
Combien d’absences sont autorisées avant une sanction ?,reglement
Quel est l’horaire du cours de droit public avec le professeur Dupont ?,emploi_du_temps
Petite question : quels sont les horaires d’ouverture de la gymnase ?,service_campus
"À quelle heure commencent les TD de biologie cellulaire , merci d’avance ?",emploi_du_temps
"Pouvez-vous me donner l’emploi du temps du semestre de automne pour droit public , si possible ?",emploi_du_temps
Où consulter le code de conduite des étudiants ?,reglement
Où puis-je imprimer mes documents sur le campus ?,service_campus
Où puis-je imprimer mes documents sur le campus ?,service_campus
"Excusez-moi, combien d’absences sont autorisées avant une sanction ?",reglement
"Le VPN ne fonctionne pas, que puis-je faire ?",service_campus
"Pardon, Le portail étudiant ne fonctionne pas, que puis-je faire ?",service_campus
"J’aimerais savoir : Le ENT ne fonctionne pas, que puis-je faire , si possible ?",service_campus
Petite question : Combien de crédits faut-il pour se spécialiser en Lettres modernes ?,formation
Comment demander un report d’admission ?,procedure_administrative
Est-il possible de savoir combien de crédits faut-il pour se spécialiser en Philosophie … ?,formation
Quel est l’horaire du cours de biologie cellulaire avec le professeur Nguyen ?,emploi_du_temps
Quelles sont les règles pour le retrait d’un cours ?,reglement
"Bonjour, pourriez-vous m’indiquer le créneau de programmation Python ?",emploi_du_temps
"Excusez-moi, comment réussir le prochain module de statistiques ?",formation
"Puis-je réserver une salle de travail ou un terrain de sport , c’est urgent ?",service_campus
Pooourriez-vous me dire : Où et à quelle heure est mon cours du mardi à 10h00 ?,emploi_du_temps
"Y a-t-il un règlement spécifique pour les stages , si possible ?",reglement
"Pardon, Y a-t-il un règlement spécifique pour les stages ?",reglement
"J’ai perdu mes clés, où se situe le bureau des objets trouvés , si possible ?",service_campus
"Puis-je changer de majeure ou de spécialisation en cours d’année , pour la semaine prochaine ?",formation
Combien d’absences sont autorisées avant une sanction ?,reglement
"Quels documents sont requis pour un changement de parcours , c’est urgent ?",procedure_administrative
"Quelles sont les règles pour le retrait d’un cours , pour la semaine prochaine ?",reglement
"Excusez-moi, quelle est la date limite pour l’abandon d’une UE ?",procedure_administrative
Où déposer mon dossier pour obtenir une convention de stage ?,procedure_administrative
Quelles sont les UE obligatoires pour le Master Robotique ?,formation
À quelle heure commencent les TD de microéconomie ?,emploi_du_temps
J’aimerais savoir : Quand a lieu le prochain cours de microéconomie ?,emploi_du_temps
Est-il possible de savoir comment demander un relevé officiel ?,procedure_administrative
Quelle est la politique concernant le absence aux cours ?,reglement
Où se trouve la maison des étudiants ?,service_campus
"Petite question : Où consulter le code de conduite des étudiants , c’est urgent ?",reglement
"Bonjour, comment demander un report d’admission ?! ?",procedure_administrative
"S'il vous plaît, Est-il possible de savoir le ENT ne fonctionne pas, que puis-je faire ?",service_campus
"Excusez-moi, J’aimerais savoir quand se déroule le cours de analyse de données. ?",emploi_du_temps
"Pourriez-vous me dire : Comment me connecter au Wi-Fi de l’université , pour aujourd’hui ?",service_campus
"Comment me connecter au portail étudiant de l’université , pour aujourd’hui ?",service_campus
Pourriez-vous me dire : Quels sont les prérequis pour le MBA Finance ?,formation
"Pourriez-vous m’indiquer le créneau de analyse de données , merci d’avance ?",emploi_du_temps
"Puis-je réserver une salle de travail ou un terrain de sport , c’est urgent ?",service_campus
"Excusez-moi, pourriez-vous me dire : Quand a lieu le prochain cours de littérature moderne ?",emploi_du_temps
"Pourriez-vous me dire : Pourriez-vous m’indiquer le créneau de biologie cellulaire , pour la semaine prochaine ?",emploi_du_temps
Comment reussir le prochain module de statistiques ?! ?,formation
J’aimerais savoir quand se déroule le cours de chimie organique. ?,emploi_du_temps
J’aimerais savoir : Où se trouve la gymnase ?,service_campus
Est-il possible de savoir quels documents sont requis pour un changement de parcours ?,procedure_administrative
"S'il vous plaît, Où soumettre la demande de carte étudiante ?",procedure_administrative
Puis-je réserver une salle de travail ou un terrain de sport ?,service_campus
"Pourriez-vous me dire : Combien d’absences sont autorisées avant une sanction , c’es turgent ?",reglement
Quelle est la date limite pour l’inscription aux cours ?,procedure_administrative
Existe-t-il un minimum de crédits ou de moyenne par semestre ?,reglement
Petite question : Quels documents sont requis pour un changement de parcours ?,procedure_administrative
Comment demander un report d’admission ?,procedure_administrative
J’aimerais savoir : Quand a lieu le prochain cours de microéconomie ?,emploi_du_temps
"J’i perdu mes clés, où se situe le bureau des objets trouvés , c’est urgent ?",service_campus
"J’aimerais savoir : Pouvez-vous me donner l’emploi du temps du semestre de automne pour biologie cellulaire , si possible ?! ?",emploi_du_temps
"Pourriez-vous me dire : Combien de crédits faut-il pour se spécialiser en Biologie , pour aujourd’hui ?",formation
Comment demander un report d’admission ?,procedure_administrative
Est-il possible de savoir comment réussir le prochain module de statistiques ?,formation
"Excusez-moi, est-il possible de savoir comment renouveler ma carte étudiante , pour aujourd’hui ?",procedure_administrative
J’aimerais savoir quand se déroule le cours de microéconomie. ?,emploi_du_temps
"S'il vous plaît, Est-il possible de savoir quelle est la politique concernant le rattrapage d’examen  !?",reglement
Comment me cnonecter au ENT de l’université ?,service_campus
"Bonjour, où et à quelle heure est mon cours du mardi à 8h30 ?",emploi_du_temps
"Bonsoir, Que se passe-t-il en cas de triche à un examen ?",reglement
Est-il possible de savoir quels sont les prérequis pour le MBA Finance ?,formation
Où soumettre la demande de carte étudiante ?,procedure_administrative
Quelle est la politique concernant le probation académique  ??,reglement
À quelle heure commencent les TD de statistiques appliquées ?,emploi_du_temps
Où soumettre la demande de carte étudiante ?,procedure_administrative
Est-il possible de savoir quel est l’horaire du cours de littérature moderne avec le professeur Anderson ?,emploi_du_temps
Où et à quelle heure est mon cours du lundi à 16h30 ?,emploi_du_temps
Combien de crédits faut-il pour se spécialiser en Biologie ?,formation
"Excusez-moi, pourriez-vous me dire : Où consulter le code de conduite des étudiants ?",reglement
Quelles sont les règles pour le retrait d’un cours ?,reglement
"Pardon, Quelles sont les UE obligatoires pour le MBA Finance , pour aujourd’hui ?",formation
